2018-09-08 15:34:50,721: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
2018-09-08 15:34:50,732: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
2018-09-08 15:34:52,904: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:34:56,177: INFO  :开始检查服务器所有session的连接状态... ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::26##
2018-09-08 15:34:56,196: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:34:56,214: INFO  :完成定时检查. ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::75##
2018-09-08 15:34:56,250: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::130##
2018-09-08 15:34:56,258: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
2018-09-08 15:34:56,270: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
2018-09-08 15:34:56,279: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:34:59,225: INFO  :开始检查服务器所有session的连接状态... ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::26##
2018-09-08 15:34:59,246: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:34:59,265: INFO  :完成定时检查. ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::75##
2018-09-08 15:34:59,306: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::130##
2018-09-08 15:34:59,314: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
2018-09-08 15:34:59,323: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
2018-09-08 15:34:59,331: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:02,279: INFO  :开始检查服务器所有session的连接状态... ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::26##
2018-09-08 15:35:02,298: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:02,314: INFO  :完成定时检查. ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::75##
2018-09-08 15:35:02,370: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::130##
2018-09-08 15:35:02,383: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
2018-09-08 15:35:02,397: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
2018-09-08 15:35:02,405: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
